"automated_textmining","coexpression","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","gene_fusion","homology","interaction","name","phylogenetic_cooccurrence","selected","shared interaction","shared name"
"0.495","0.31","0.637","0.0","362.64013506706203","0.0","0","0.0","interacts with","DHFR (interacts with) TOP2A","0","false","interacts with","DHFR (interacts with) TOP2A"
"0.28","0.554","0.665","0.0","60.62094275655373","0.0","0","0.0","interacts with","DLGAP5 (interacts with) MYBL2","0","false","interacts with","DLGAP5 (interacts with) MYBL2"
"0.352","0.852","0.9","0.0","25.329873978247342","0.0","0","0.0","interacts with","DLGAP5 (interacts with) NCAPH","0","false","interacts with","DLGAP5 (interacts with) NCAPH"
"0.0","0.777","0.777","0.0","38.93969518053234","0.0","0","0.0","interacts with","DLGAP5 (interacts with) MND1","0","false","interacts with","DLGAP5 (interacts with) MND1"
"0.425","0.134","0.499","0.0","262.21393973366196","0.074","0","0.0","interacts with","DLGAP5 (interacts with) GAS2L3","0","false","interacts with","DLGAP5 (interacts with) GAS2L3"
"0.503","0.0","0.503","0.0","147.90658978192462","0.0","0","0.0","interacts with","DLGAP5 (interacts with) NUMA1","0","false","interacts with","DLGAP5 (interacts with) NUMA1"
"0.124","0.461","0.508","0.0","18.405031607017797","0.0","0","0.0","interacts with","DLGAP5 (interacts with) UHRF1","0","false","interacts with","DLGAP5 (interacts with) UHRF1"
"0.0","0.541","0.541","0.0","17.9110761269521","0.0","0","0.0","interacts with","DLGAP5 (interacts with) MTFR2","0","false","interacts with","DLGAP5 (interacts with) MTFR2"
"0.31","0.386","0.558","0.0","25.35177110169945","0.0","0","0.0","interacts with","DLGAP5 (interacts with) SPC24","0","false","interacts with","DLGAP5 (interacts with) SPC24"
"0.609","0.0","0.609","0.0","772.2500700278881","0.0","0","0.0","interacts with","DLGAP5 (interacts with) PAX6","0","false","interacts with","DLGAP5 (interacts with) PAX6"
"0.289","0.565","0.678","0.0","12.197977154002341","0.0","0","0.0","interacts with","DLGAP5 (interacts with) FAM83D","0","false","interacts with","DLGAP5 (interacts with) FAM83D"
"0.157","0.772","0.8","0.0","29.409125235950114","0.0","0","0.0","interacts with","DLGAP5 (interacts with) MCM4","0","false","interacts with","DLGAP5 (interacts with) MCM4"
"0.145","0.783","0.807","0.0","12.868959098895035","0.0","0","0.0","interacts with","DLGAP5 (interacts with) SPC25","0","false","interacts with","DLGAP5 (interacts with) SPC25"
"0.193","0.777","0.813","0.0","22.04647428524112","0.0","0","0.0","interacts with","DLGAP5 (interacts with) SHCBP1","0","false","interacts with","DLGAP5 (interacts with) SHCBP1"
"0.162","0.823","0.846","0.0","107.24693686452501","0.0","0","0.0","interacts with","DLGAP5 (interacts with) EXO1","0","false","interacts with","DLGAP5 (interacts with) EXO1"
"0.345","0.782","0.854","0.0","38.03964807635269","0.057","0","0.0","interacts with","DLGAP5 (interacts with) RAD54L","0","false","interacts with","DLGAP5 (interacts with) RAD54L"
"0.423","0.81","0.886","0.0","11.529085418956518","0.0","0","0.0","interacts with","DLGAP5 (interacts with) MCM10","0","false","interacts with","DLGAP5 (interacts with) MCM10"
"0.427","0.846","0.909","0.0","46.522894338849305","0.056","0","0.0","interacts with","DLGAP5 (interacts with) KIF14","0","false","interacts with","DLGAP5 (interacts with) KIF14"
"0.362","0.867","0.911","0.0","103.97732416095687","0.0","0","0.0","interacts with","DLGAP5 (interacts with) FOXM1","0","false","interacts with","DLGAP5 (interacts with) FOXM1"
"0.265","0.915","0.934","0.0","13.901305020766252","0.0","0","0.0","interacts with","DLGAP5 (interacts with) E2F8","0","false","interacts with","DLGAP5 (interacts with) E2F8"
"0.401","0.895","0.934","0.0","11.128725223268153","0.0","0","0.0","interacts with","DLGAP5 (interacts with) HJURP","0","false","interacts with","DLGAP5 (interacts with) HJURP"
"0.518","0.916","0.958","0.0","71.67065246565856","0.0","0","0.0","interacts with","DLGAP5 (interacts with) RRM2","0","false","interacts with","DLGAP5 (interacts with) RRM2"
"0.507","0.922","0.959","0.0","42.87184464493126","0.0","0","0.0","interacts with","DLGAP5 (interacts with) PTTG1","0","false","interacts with","DLGAP5 (interacts with) PTTG1"
"0.467","0.931","0.961","0.0","32.345898528996024","0.0","0","0.0","interacts with","DLGAP5 (interacts with) NEK2","0","false","interacts with","DLGAP5 (interacts with) NEK2"
"0.506","0.942","0.97","0.0","42.601673501677034","0.0","0","0.0","interacts with","DLGAP5 (interacts with) MELK","0","false","interacts with","DLGAP5 (interacts with) MELK"
"0.538","0.941","0.972","0.0","18.82316017316018","0.056","0","0.0","interacts with","DLGAP5 (interacts with) KIF15","0","false","interacts with","DLGAP5 (interacts with) KIF15"
"0.544","0.947","0.974","0.0","91.9381147288103","0.0","0","0.0","interacts with","DLGAP5 (interacts with) NUF2","0","false","interacts with","DLGAP5 (interacts with) NUF2"
"0.527","0.956","0.978","0.0","41.045044283747735","0.0","0","0.0","interacts with","DLGAP5 (interacts with) HMMR","0","false","interacts with","DLGAP5 (interacts with) HMMR"
"0.523","0.958","0.979","0.0","11.270113576604446","0.056","0","0.0","interacts with","DLGAP5 (interacts with) PBK","0","false","interacts with","DLGAP5 (interacts with) PBK"
"0.528","0.963","0.982","0.0","13.121621473361298","0.056","0","0.0","interacts with","DLGAP5 (interacts with) KIF20A","0","false","interacts with","DLGAP5 (interacts with) KIF20A"
"0.51","0.976","0.987","0.0","30.779743699502262","0.0","0","0.0","interacts with","DLGAP5 (interacts with) NCAPG","0","false","interacts with","DLGAP5 (interacts with) NCAPG"
"0.559","0.974","0.988","0.0","25.012054919263875","0.0","0","0.0","interacts with","DLGAP5 (interacts with) NDC80","0","false","interacts with","DLGAP5 (interacts with) NDC80"
"0.556","0.979","0.99","0.0","88.59575000583786","0.0","0","0.0","interacts with","DLGAP5 (interacts with) TOP2A","0","false","interacts with","DLGAP5 (interacts with) TOP2A"
"0.52","0.982","0.991","0.0","27.149594847041758","0.0","0","0.0","interacts with","DLGAP5 (interacts with) TTK","0","false","interacts with","DLGAP5 (interacts with) TTK"
"0.9","0.964","0.996","0.0","30.807010451849266","0.0","0","0.0","interacts with","DLGAP5 (interacts with) TPX2","0","false","interacts with","DLGAP5 (interacts with) TPX2"
"0.959","0.978","0.999","0.0","26.892638901691576","0.056","0","0.0","interacts with","DLGAP5 (interacts with) KIF11","0","false","interacts with","DLGAP5 (interacts with) KIF11"
"0.435","0.064","0.449","0.0","142.4285317205288","0.0","0","0.0","interacts with","DNAJB1 (interacts with) SEC62","0","false","interacts with","DNAJB1 (interacts with) SEC62"
"0.295","0.062","0.454","0.0","473.2435890704024","0.242","0","0.0","interacts with","DNAJB1 (interacts with) GSPT2","0","false","interacts with","DNAJB1 (interacts with) GSPT2"
"0.412","0.062","0.472","0.0","381.5288904483583","0.118","0","0.0","interacts with","DNAJB1 (interacts with) P4HB","0","false","interacts with","DNAJB1 (interacts with) P4HB"
"0.234","0.062","0.495","0.0","543.7768535484729","0.353","0","0.0","interacts with","DNAJB1 (interacts with) LRRK2","0","false","interacts with","DNAJB1 (interacts with) LRRK2"
"0.225","0.0","0.567","0.0","490.5188010606921","0.464","0","0.0","interacts with","DNAJB1 (interacts with) NQO1","0","false","interacts with","DNAJB1 (interacts with) NQO1"
"0.734","0.143","0.794","0.0","97.33589735145948","0.166","0","0.0","interacts with","DNAJB1 (interacts with) HSP90B1","0","false","interacts with","DNAJB1 (interacts with) HSP90B1"
"0.735","0.0","0.828","0.0","371.6050150681222","0.823","0","0.97","interacts with","DNAJB1 (interacts with) DNAJB4",,"false","interacts with","DNAJB1 (interacts with) DNAJB4"
"0.498","0.0","0.498","0.0","310.9561168386087","0.0","0","0.0","interacts with","DNAJB4 (interacts with) TXNL1","0","false","interacts with","DNAJB4 (interacts with) TXNL1"
"0.44","0.143","0.565","0.0","753.4584969442687","0.166","0","0.0","interacts with","DNAJB4 (interacts with) HSP90B1","0","false","interacts with","DNAJB4 (interacts with) HSP90B1"
"0.295","0.062","0.454","0.0","611.9780684553679","0.242","0","0.0","interacts with","DNAJB4 (interacts with) GSPT2","0","false","interacts with","DNAJB4 (interacts with) GSPT2"
"0.302","0.064","0.44","0.0","813.9999999999999","0.213","0","0.0","interacts with","DOPEY1 (interacts with) PQLC1","0","false","interacts with","DOPEY1 (interacts with) PQLC1"
"0.454","0.0","0.454","0.0","4260.731303106569","0.0","0","0.0","interacts with","DOPEY1 (interacts with) NUF2","0","false","interacts with","DOPEY1 (interacts with) NUF2"
"0.457","0.064","0.47","0.0","2118.54441497197","0.0","0","0.0","interacts with","DOPEY1 (interacts with) NAP1L2","0","false","interacts with","DOPEY1 (interacts with) NAP1L2"
"0.479","0.0","0.973","0.9","419.56787341376554","0.538","0","0.0","interacts with","DUSP2 (interacts with) MAPK1","0","false","interacts with","DUSP2 (interacts with) MAPK1"
"0.272","0.142","0.415","0.0","23.18204859656472","0.139","0","0.0","interacts with","DUSP2 (interacts with) FOSB","0","false","interacts with","DUSP2 (interacts with) FOSB"
"0.332","0.106","0.442","0.0","371.25007798967","0.139","0","0.0","interacts with","DUSP2 (interacts with) FOS","0","false","interacts with","DUSP2 (interacts with) FOS"
"0.535","0.358","0.733","0.0","35.64736892885361","0.176","0","0.0","interacts with","E2F8 (interacts with) MYBL2","0","false","interacts with","E2F8 (interacts with) MYBL2"
"0.12","0.393","0.443","0.0","7.619967730605436","0.0","0","0.0","interacts with","E2F8 (interacts with) NCAPH","0","false","interacts with","E2F8 (interacts with) NCAPH"
"0.329","0.611","0.728","0.0","16.13118831829661","0.0","0","0.0","interacts with","E2F8 (interacts with) NCAPG","0","false","interacts with","E2F8 (interacts with) NCAPG"
"0.261","0.911","0.932","0.0","8.683376870485164","0.0","0","0.0","interacts with","E2F8 (interacts with) KIF11","0","false","interacts with","E2F8 (interacts with) KIF11"
"0.096","0.643","0.664","0.0","14.956540659294518","0.0","0","0.0","interacts with","E2F8 (interacts with) NDC80","0","false","interacts with","E2F8 (interacts with) NDC80"
"0.319","0.302","0.515","0.0","11.528243176276517","0.062","0","0.0","interacts with","E2F8 (interacts with) MCM4","0","false","interacts with","E2F8 (interacts with) MCM4"
"0.233","0.566","0.653","0.0","39.35850187471714","0.0","0","0.0","interacts with","E2F8 (interacts with) MELK","0","false","interacts with","E2F8 (interacts with) MELK"
"0.14","0.501","0.552","0.0","14.043508464147115","0.0","0","0.0","interacts with","E2F8 (interacts with) TPX2","0","false","interacts with","E2F8 (interacts with) TPX2"
"0.123","0.347","0.403","0.0","13.510858032716651","0.0","0","0.0","interacts with","E2F8 (interacts with) SHCBP1","0","false","interacts with","E2F8 (interacts with) SHCBP1"
"0.264","0.9","0.923","0.0","10.478614965723258","0.0","0","0.0","interacts with","E2F8 (interacts with) KIF15","0","false","interacts with","E2F8 (interacts with) KIF15"
"0.465","0.744","0.86","0.0","78.28391925622887","0.058","0","0.0","interacts with","E2F8 (interacts with) FOXM1","0","false","interacts with","E2F8 (interacts with) FOXM1"
"0.397","0.91","0.943","0.0","50.99133372844202","0.0","0","0.0","interacts with","E2F8 (interacts with) RRM2","0","false","interacts with","E2F8 (interacts with) RRM2"
"0.176","0.623","0.676","0.0","53.5557049551258","0.0","0","0.0","interacts with","E2F8 (interacts with) EXO1","0","false","interacts with","E2F8 (interacts with) EXO1"
"0.21","0.675","0.732","0.0","24.692775655313724","0.0","0","0.0","interacts with","E2F8 (interacts with) NEK2","0","false","interacts with","E2F8 (interacts with) NEK2"
"0.208","0.339","0.454","0.0","17.06881251125209","0.0","0","0.0","interacts with","E2F8 (interacts with) KIF14","0","false","interacts with","E2F8 (interacts with) KIF14"
"0.236","0.774","0.82","0.0","18.224672884070557","0.0","0","0.0","interacts with","E2F8 (interacts with) TTK","0","false","interacts with","E2F8 (interacts with) TTK"
"0.112","0.306","0.407","0.0","22.24933933916268","0.115","0","0.0","interacts with","E2F8 (interacts with) RAD54L","0","false","interacts with","E2F8 (interacts with) RAD54L"
"0.226","0.551","0.637","0.0","33.22611686454443","0.0","0","0.0","interacts with","E2F8 (interacts with) HMMR","0","false","interacts with","E2F8 (interacts with) HMMR"
"0.32","0.271","0.483","0.0","26.85521099288152","0.0","0","0.0","interacts with","E2F8 (interacts with) PTTG1","0","false","interacts with","E2F8 (interacts with) PTTG1"
"0.202","0.767","0.806","0.0","8.078187068053298","0.0","0","0.0","interacts with","E2F8 (interacts with) KIF20A","0","false","interacts with","E2F8 (interacts with) KIF20A"
"0.27","0.909","0.93","0.0","62.44937674967822","0.0","0","0.0","interacts with","E2F8 (interacts with) TOP2A","0","false","interacts with","E2F8 (interacts with) TOP2A"
"0.155","0.794","0.818","0.0","7.239470229336461","0.0","0","0.0","interacts with","E2F8 (interacts with) HJURP","0","false","interacts with","E2F8 (interacts with) HJURP"
"0.305","0.561","0.682","0.0","4.86400422525045","0.0","0","0.0","interacts with","E2F8 (interacts with) MCM10","0","false","interacts with","E2F8 (interacts with) MCM10"
"0.124","0.595","0.643","0.0","5.079022540268765","0.075","0","0.0","interacts with","E2F8 (interacts with) PBK","0","false","interacts with","E2F8 (interacts with) PBK"
"0.31","0.349","0.532","0.0","11.260948635114126","0.0","0","0.0","interacts with","E2F8 (interacts with) UHRF1","0","false","interacts with","E2F8 (interacts with) UHRF1"
"0.326","0.062","0.46","0.0","3043.9538202250073","0.214","0","0.0","interacts with","ECM2 (interacts with) SNW1","0","false","interacts with","ECM2 (interacts with) SNW1"
"0.824","0.647","0.765","0.0","1180.5060863591975","0.0","0","0.589","interacts with","ECM2 (interacts with) OGN","0","false","interacts with","ECM2 (interacts with) OGN"
"0.462","0.09","0.502","0.0","828.7712666729966","0.064","0","0.0","interacts with","ECM2 (interacts with) EFEMP2","0","false","interacts with","ECM2 (interacts with) EFEMP2"
"0.872","0.215","0.459","0.0","467.53478101021784","0.0","0","0.64","interacts with","ECM2 (interacts with) OMD","0","false","interacts with","ECM2 (interacts with) OMD"
"0.429","0.126","0.479","0.0","4030.0","0.0","0","0.0","interacts with","ECM2 (interacts with) GLT8D2","0","false","interacts with","ECM2 (interacts with) GLT8D2"
"0.074","0.0","0.517","0.5","161.6661907256217","0.0","0","0.0","interacts with","EDN3 (interacts with) TRH","0","false","interacts with","EDN3 (interacts with) TRH"
"0.425","0.0","0.425","0.0","673.672970264578","0.0","0","0.0","interacts with","EDN3 (interacts with) MME","0","false","interacts with","EDN3 (interacts with) MME"
"0.516","0.0","0.516","0.0","334.0627511334691","0.0","0","0.0","interacts with","EDN3 (interacts with) LYST","0","false","interacts with","EDN3 (interacts with) LYST"
"0.349","0.157","0.44","0.0","298.41432796858635","0.061","0","0.0","interacts with","EFEMP1 (interacts with) MMP2","0","false","interacts with","EFEMP1 (interacts with) MMP2"
"0.764","0.118","0.689","0.65","133.66502901743218","0.0","0","0.953","interacts with","EFEMP1 (interacts with) EFEMP2","0","false","interacts with","EFEMP1 (interacts with) EFEMP2"
"0.481","0.0","0.502","0.0","65.13190941568288","0.08","0","0.0","interacts with","EFEMP1 (interacts with) TGFBR1","0","false","interacts with","EFEMP1 (interacts with) TGFBR1"
"0.418","0.062","0.43","0.0","195.6665534742483","0.0","0","0.0","interacts with","EFEMP1 (interacts with) SPP1","0","false","interacts with","EFEMP1 (interacts with) SPP1"
"0.095","0.098","0.668","0.6","177.88299637514632","0.104","0","0.0","interacts with","EFEMP1 (interacts with) MFAP4","0","false","interacts with","EFEMP1 (interacts with) MFAP4"
"0.261","0.232","0.42","0.0","1702.5932093568906","0.061","0","0.0","interacts with","EFEMP2 (interacts with) MMP2","0","false","interacts with","EFEMP2 (interacts with) MMP2"
"0.37","0.169","0.454","0.0","814.0","0.0","0","0.0","interacts with","EFEMP2 (interacts with) MRGPRF","0","false","interacts with","EFEMP2 (interacts with) MRGPRF"
"0.3","0.158","0.401","0.0","261.043453454833","0.064","0","0.0","interacts with","EFEMP2 (interacts with) FMOD","0","false","interacts with","EFEMP2 (interacts with) FMOD"
"0.454","0.0","0.476","0.0","422.363368809127","0.08","0","0.0","interacts with","EFEMP2 (interacts with) TGFBR1","0","false","interacts with","EFEMP2 (interacts with) TGFBR1"
"0.101","0.164","0.694","0.6","226.59871232005537","0.104","0","0.0","interacts with","EFEMP2 (interacts with) MFAP4","0","false","interacts with","EFEMP2 (interacts with) MFAP4"
"0.117","0.34","0.663","0.0","126.32739334672183","0.171","0","0.0","interacts with","EIF2S3 (interacts with) NHP2L1",,"false","interacts with","EIF2S3 (interacts with) NHP2L1"
"0.164","0.633","0.749","0.0","117.12320537047145","0.235","0","0.555","interacts with","EIF2S3 (interacts with) GSPT2",,"false","interacts with","EIF2S3 (interacts with) GSPT2"
"0.0","0.685","0.755","0.0","220.54341198617584","0.253","0","0.0","interacts with","EIF2S3 (interacts with) RPL27A","0","false","interacts with","EIF2S3 (interacts with) RPL27A"
"0.195","0.763","0.853","0.0","121.00003247430843","0.291","0","0.0","interacts with","EIF2S3 (interacts with) RPL5","0","false","interacts with","EIF2S3 (interacts with) RPL5"
"0.633","0.327","0.869","0.0","109.70472030402941","0.346","0","0.0","interacts with","EIF2S3 (interacts with) EIF5B",,"false","interacts with","EIF2S3 (interacts with) EIF5B"
"0.267","0.342","0.956","0.6","162.96768897194303","0.8","0","0.0","interacts with","EIF2S3 (interacts with) EIF3H","0","false","interacts with","EIF2S3 (interacts with) EIF3H"
"0.605","0.127","0.64","0.0","340.50619304050645","0.0","0","0.0","interacts with","EIF3H (interacts with) EIF5B","0","false","interacts with","EIF3H (interacts with) EIF5B"
"0.945","0.067","0.959","0.0","278.89191860173304","0.27","0","0.0","interacts with","EIF3H (interacts with) METTL3","0","false","interacts with","EIF3H (interacts with) METTL3"
"0.0","0.417","0.417","0.0","362.8749677677683","0.0","0","0.0","interacts with","EIF3H (interacts with) RPL27A","0","false","interacts with","EIF3H (interacts with) RPL27A"
"0.17","0.893","0.907","0.0","270.33188406079074","0.0","0","0.0","interacts with","EIF3H (interacts with) RPL5","0","false","interacts with","EIF3H (interacts with) RPL5"
"0.0","0.058","0.501","0.0","528.3450900279006","0.492","0","0.0","interacts with","EIF3H (interacts with) NUMA1","0","false","interacts with","EIF3H (interacts with) NUMA1"
"0.434","0.076","0.456","0.0","325.75475063156875","0.0","0","0.0","interacts with","EIF3H (interacts with) HNRNPDL","0","false","interacts with","EIF3H (interacts with) HNRNPDL"
"0.44","0.0","0.44","0.0","470.6162827575504","0.0","0","0.0","interacts with","EIF5B (interacts with) SLC7A1","0","false","interacts with","EIF5B (interacts with) SLC7A1"
"0.453","0.0","0.453","0.0","2071.363669778045","0.0","0","0.0","interacts with","EIF5B (interacts with) FOS","0","false","interacts with","EIF5B (interacts with) FOS"
"0.461","0.0","0.461","0.0","581.2004126331568","0.0","0","0.0","interacts with","EIF5B (interacts with) KIAA1210","0","false","interacts with","EIF5B (interacts with) KIAA1210"
"0.461","0.0","0.461","0.0","655.1783289072803","0.0","0","0.0","interacts with","EIF5B (interacts with) PDK1","0","false","interacts with","EIF5B (interacts with) PDK1"
"0.078","0.102","0.499","0.0","320.2419576080369","0.294","0","0.0","interacts with","EIF5B (interacts with) NHP2L1",,"false","interacts with","EIF5B (interacts with) NHP2L1"
"0.472","0.184","0.652","0.0","583.0661954714047","0.0","0","0.0","interacts with","EIF5B (interacts with) GSPT2",,"false","interacts with","EIF5B (interacts with) GSPT2"
"0.216","0.33","0.958","0.0","716.786708640716","0.928","0","0.0","interacts with","EIF5B (interacts with) RPL27A","0","false","interacts with","EIF5B (interacts with) RPL27A"
"0.384","0.409","0.971","0.0","311.39718884255063","0.928","0","0.0","interacts with","EIF5B (interacts with) RPL5","0","false","interacts with","EIF5B (interacts with) RPL5"
"0.631","0.064","0.647","0.0","199.0568244964527","0.058","0","0.0","interacts with","ELF5 (interacts with) FOXA1","0","false","interacts with","ELF5 (interacts with) FOXA1"
"0.405","0.0","0.423","0.0","614.9431755035464","0.07","0","0.0","interacts with","ELF5 (interacts with) PGR","0","false","interacts with","ELF5 (interacts with) PGR"
"0.661","0.0","0.661","0.0","1129.6489709596062","0.0","0","0.0","interacts with","EPB41 (interacts with) RBM24","0","false","interacts with","EPB41 (interacts with) RBM24"
"0.175","0.0","0.67","0.6","913.4347836725832","0.082","0","0.0","interacts with","EPB41 (interacts with) NLGN1","0","false","interacts with","EPB41 (interacts with) NLGN1"
"0.678","0.0","0.678","0.0","1260.133534183094","0.0","0","0.0","interacts with","EPB41 (interacts with) SDC1","0","false","interacts with","EPB41 (interacts with) SDC1"
"0.938","0.0","0.953","0.0","927.4632100504782","0.27","0","0.0","interacts with","EPB41 (interacts with) NUMA1","0","false","interacts with","EPB41 (interacts with) NUMA1"
"0.063","0.062","0.913","0.9","923.5501272333858","0.136","0","0.0","interacts with","EPHX2 (interacts with) IDE","0","false","interacts with","EPHX2 (interacts with) IDE"
"0.571","0.0","0.571","0.0","814.0","0.0","0","0.0","interacts with","EPM2AIP1 (interacts with) TXNL1","0","false","interacts with","EPM2AIP1 (interacts with) TXNL1"
"0.4","0.0","0.411","0.0","242.41294937149377","0.058","0","0.0","interacts with","EPOR (interacts with) TGFBR1","0","false","interacts with","EPOR (interacts with) TGFBR1"
"0.85","0.0","0.989","0.9","441.6186848092216","0.345","0","0.0","interacts with","EPOR (interacts with) LYN","0","false","interacts with","EPOR (interacts with) LYN"
"0.415","0.0","0.415","0.0","630.338911360099","0.0","0","0.0","interacts with","ERI2 (interacts with) METTL3","0","false","interacts with","ERI2 (interacts with) METTL3"
"0.36","0.062","0.524","0.0","234.19773328180926","0.27","0","0.0","interacts with","ERI2 (interacts with) PTBP3","0","false","interacts with","ERI2 (interacts with) PTBP3"
"0.437","0.0","0.437","0.0","521.1380139657381","0.0","0","0.0","interacts with","ESD (interacts with) HTR2B","0","false","interacts with","ESD (interacts with) HTR2B"
"0.5","0.0","0.499","0.0","912.8097542737157","0.0","0","0.0","interacts with","ESD (interacts with) HP","0","false","interacts with","ESD (interacts with) HP"
"0.319","0.0","0.936","0.9","1052.2174197679822","0.14","0","0.0","interacts with","ETS2 (interacts with) MAPK1","0","false","interacts with","ETS2 (interacts with) MAPK1"
"0.693","0.063","0.976","0.9","714.8347664121952","0.27","0","0.0","interacts with","ETS2 (interacts with) FOS","0","false","interacts with","ETS2 (interacts with) FOS"
"0.475","0.0","0.475","0.0","1624.0","0.0","0","0.0","interacts with","ETS2 (interacts with) KCNH8","0","false","interacts with","ETS2 (interacts with) KCNH8"
"0.393","0.074","0.414","0.0","1051.886956822764","0.0","0","0.0","interacts with","ETS2 (interacts with) MMP9","0","false","interacts with","ETS2 (interacts with) MMP9"
"0.451","0.0","0.461","0.0","814.0","0.057","0","0.0","interacts with","ETS2 (interacts with) ZNF300","0","false","interacts with","ETS2 (interacts with) ZNF300"
"0.484","0.062","0.604","0.0","413.06085699705835","0.247","0","0.0","interacts with","ETS2 (interacts with) RUNX2","0","false","interacts with","ETS2 (interacts with) RUNX2"
"0.527","0.109","0.56","0.0","779.0088563209875","0.0","0","0.0","interacts with","EXD2 (interacts with) EXO1","0","false","interacts with","EXD2 (interacts with) EXO1"
"0.648","0.0","0.648","0.0","326.2411819417031","0.0","0","0.0","interacts with","EXD2 (interacts with) SEC62","0","false","interacts with","EXD2 (interacts with) SEC62"
"0.216","0.587","0.662","0.0","102.84664863476169","0.0","0","0.0","interacts with","EXO1 (interacts with) MYBL2","0","false","interacts with","EXO1 (interacts with) MYBL2"
"0.157","0.726","0.77","0.0","86.71813481267618","0.082","0","0.0","interacts with","EXO1 (interacts with) NCAPH","0","false","interacts with","EXO1 (interacts with) NCAPH"
"0.52","0.737","0.868","0.0","111.37475390006438","0.0","0","0.0","interacts with","EXO1 (interacts with) MND1","0","false","interacts with","EXO1 (interacts with) MND1"
"0.256","0.062","0.455","0.0","332.73514918969937","0.282","0","0.0","interacts with","EXO1 (interacts with) HIST1H4F","0","false","interacts with","EXO1 (interacts with) HIST1H4F"
"0.234","0.853","0.882","0.0","142.69931093947352","0.0","0","0.0","interacts with","EXO1 (interacts with) NCAPG","0","false","interacts with","EXO1 (interacts with) NCAPG"
"0.115","0.808","0.822","0.0","89.71488065277971","0.0","0","0.0","interacts with","EXO1 (interacts with) KIF11","0","false","interacts with","EXO1 (interacts with) KIF11"
"0.104","0.709","0.732","0.0","98.91573819558108","0.056","0","0.0","interacts with","EXO1 (interacts with) NDC80","0","false","interacts with","EXO1 (interacts with) NDC80"
"0.439","0.727","0.856","0.0","92.81225374828783","0.135","0","0.0","interacts with","EXO1 (interacts with) MCM4","0","false","interacts with","EXO1 (interacts with) MCM4"
"0.769","0.0","0.769","0.0","814.0","0.0","0","0.0","interacts with","EXO1 (interacts with) REXO2","0","false","interacts with","EXO1 (interacts with) REXO2"
"0.146","0.815","0.835","0.0","263.7988939613119","0.0","0","0.0","interacts with","EXO1 (interacts with) NUF2","0","false","interacts with","EXO1 (interacts with) NUF2"
"0.086","0.676","0.691","0.0","61.01666400596383","0.0","0","0.0","interacts with","EXO1 (interacts with) SPC25","0","false","interacts with","EXO1 (interacts with) SPC25"
"0.263","0.836","0.874","0.0","349.213660311327","0.0","0","0.0","interacts with","EXO1 (interacts with) MELK","0","false","interacts with","EXO1 (interacts with) MELK"
"0.174","0.827","0.851","0.0","139.70510537254015","0.0","0","0.0","interacts with","EXO1 (interacts with) TPX2","0","false","interacts with","EXO1 (interacts with) TPX2"
"0.0","0.631","0.631","0.0","79.9271752022042","0.0","0","0.0","interacts with","EXO1 (interacts with) SHCBP1","0","false","interacts with","EXO1 (interacts with) SHCBP1"
"0.136","0.793","0.814","0.0","118.92944200674879","0.0","0","0.0","interacts with","EXO1 (interacts with) KIF15","0","false","interacts with","EXO1 (interacts with) KIF15"
"0.283","0.686","0.769","0.0","303.8337398319019","0.057","0","0.0","interacts with","EXO1 (interacts with) FOXM1","0","false","interacts with","EXO1 (interacts with) FOXM1"
"0.575","0.816","0.919","0.0","151.35366319895866","0.0","0","0.0","interacts with","EXO1 (interacts with) RRM2","0","false","interacts with","EXO1 (interacts with) RRM2"
"0.478","0.108","0.515","0.0","759.9553663074262","0.0","0","0.0","interacts with","EXO1 (interacts with) WRNIP1","0","false","interacts with","EXO1 (interacts with) WRNIP1"
"0.18","0.444","0.524","0.0","83.1732130643334","0.0","0","0.0","interacts with","EXO1 (interacts with) UHRF1","0","false","interacts with","EXO1 (interacts with) UHRF1"
"0.0","0.554","0.554","0.0","76.47960411277458","0.0","0","0.0","interacts with","EXO1 (interacts with) MTFR2","0","false","interacts with","EXO1 (interacts with) MTFR2"
"0.054","0.549","0.555","0.0","52.272309970560094","0.0","0","0.0","interacts with","EXO1 (interacts with) FAM83D","0","false","interacts with","EXO1 (interacts with) FAM83D"
"0.076","0.065","0.579","0.0","1551.846275410422","0.551","0","0.0","interacts with","EXO1 (interacts with) YWHAZ","0","false","interacts with","EXO1 (interacts with) YWHAZ"
"0.66","0.057","0.666","0.0","807.0746947251075","0.0","0","0.0","interacts with","EXO1 (interacts with) HFM1","0","false","interacts with","EXO1 (interacts with) HFM1"
"0.237","0.648","0.72","0.0","142.96403980230593","0.0","0","0.0","interacts with","EXO1 (interacts with) PTTG1","0","false","interacts with","EXO1 (interacts with) PTTG1"
"0.166","0.699","0.739","0.0","105.75395169258412","0.0","0","0.0","interacts with","EXO1 (interacts with) NEK2","0","false","interacts with","EXO1 (interacts with) NEK2"
"0.676","0.099","0.754","0.0","157.99148991500508","0.226","0","0.0","interacts with","EXO1 (interacts with) MDC1","0","false","interacts with","EXO1 (interacts with) MDC1"
"0.092","0.789","0.8","0.0","219.47713014288465","0.0","0","0.0","interacts with","EXO1 (interacts with) HMMR","0","false","interacts with","EXO1 (interacts with) HMMR"
