"","id","logFC","AveExpr","t","P.Value","adj.P.Val","B","change","gene"
"196",6660,-2.20455260215882,3.94219362983369,-3.38210534189654,0.00101396352151679,0.0130418631081319,-1.13102447272393,"DOWN","GPR22"
"197",6686,2.0425232727014,5.54682170391208,3.3650778865631,0.00107204846528798,0.0136623850925073,-1.18196427106033,"UP","GPR83"
"198",6706,2.39390741568473,8.23808532575893,4.19504149324941,5.7466197016721e-05,0.00139635482692672,1.52673076270972,"UP","GPSM2"
"199",6736,2.51584836074939,7.87331144361064,3.42832443646936,0.00087084319592301,0.0117147536898584,-0.991723521865759,"UP","GRHL1"
"200",6762,2.62520327381098,5.55256575166837,3.14095626375366,0.00219195277157414,0.0230896497214276,-1.83304057051895,"UP","GRIP1"
"201",6810,-2.65463514143985,6.56354804602816,-4.54055293006522,1.51126945400719e-05,0.00048416423246531,2.77906118061593,"DOWN","GSPT2"
"202",6974,2.24836272578826,6.79392500273426,4.6409632428155,1.01310351960276e-05,0.00035879026687428,3.1553868167941,"UP","H4C8"
"203",6997,-5.00479658181881,5.90285293290718,-7.52416006173582,1.96149695113109e-11,1.16703464315297e-08,15.6894357515742,"DOWN","HAND2-AS1"
"204",7001,2.26384228685921,6.44734141213688,4.50418838480356,1.74458037450184e-05,0.0005446647933827,2.64410987364889,"UP","HAPLN1"
"205",7051,-2.47581427162701,4.58123120726737,-4.68455446730877,8.50280207345054e-06,0.00031227927756178,3.32042380996838,"DOWN","HCG4"
"206",7119,-2.68779854994226,7.36638896937758,-4.93376951216643,3.06761304844762e-06,0.0001403955475184,4.28259934350369,"DOWN","HEMK1"
"207",7132,-3.34480396654471,8.17333195376221,-3.33606615635781,0.00117826363612561,0.0147011156133492,-1.26828278140228,"DOWN","HERPUD1"
"208",7145,-2.66787545591523,6.42622897858028,-3.54425959921973,0.00059092732780051,0.00867193141234527,-0.635753333006511,"DOWN","HEXD"
"209",7148,2.6270346431316,11.2829169425654,4.09504918446493,8.35562673039678e-05,0.00188309059560371,1.17720261679009,"UP","HEY1"
"210",7152,-2.06137896729671,4.11048814717215,-3.50331316431389,0.0006783306877173,0.00966180454242482,-0.762537465445637,"DOWN","HFM1"
"211",7154,2.05801084294401,8.67932383843752,3.89397704572853,0.00017430631146575,0.0033828095339821,0.492814781858486,"UP","HGD"
"212",7182,2.51832069192584,9.52539105370311,5.67565579743816,1.25241656486571e-07,1.06886567814604e-05,7.316988089102,"UP","HILPDA"
"213",7200,2.13335951428049,7.802930693488,6.15653521197541,1.40729333208434e-08,2.06070342549014e-06,9.40026710408298,"UP","HJURP"
"214",7203,3.2045957444625,11.1873300529243,9.88666230529033,1.18169459517499e-16,8.20253608330796e-13,27.1958599517106,"UP","HK2"
"215",7228,-2.10556014588012,6.38301731274623,-4.15146571504467,6.76954032035626e-05,0.00160923410537784,1.37367453211226,"DOWN","HLF"
"216",7261,2.60636840912428,9.11364831021022,4.35847901066098,3.0796093327317e-05,0.00085278969075538,2.11069153648739,"UP","HMMR"
"217",7282,-3.33900668599132,10.4160615435013,-4.62357365559799,1.0861584218828e-05,0.00037696938295479,3.08982832971616,"DOWN","HNRNPDL"
"218",7354,2.08637410788156,9.37662842541466,3.10817051662863,0.00242680682161306,0.0249559630880348,-1.92520585372803,"UP","HP"
"219",7362,-3.07585152239026,7.2732239850946,-3.82041651502819,0.00022674934748997,0.00409880938553064,0.248782240552565,"DOWN","HPGD"
"220",7432,2.31441481544993,12.4813224881993,4.81051237787665,5.09805161598145e-06,0.00020897997411653,3.80282089137062,"UP","HSP90B1"
"221",7448,-2.95365239776433,9.0645273898743,-3.96850797174607,0.00013308967044886,0.00271711695826184,0.743566460690989,"DOWN","HSPB11"
"222",7474,-2.33139486520631,7.59763587602593,-4.58301708265239,1.27690994073581e-05,0.00043026492889777,2.93755405737961,"DOWN","HTR2B"
"223",7535,-3.05792943411712,9.34719185259272,-6.08466191672703,1.96079759615029e-08,2.63429994466023e-06,9.08381332024442,"DOWN","ID3"
"224",7537,2.1672280924887,10.9235500509386,7.12926344842153,1.36934619761546e-10,5.2806046702119e-08,13.8288143745105,"UP","IDE"
"225",7540,2.42888332477598,9.51579831755194,4.41836346613599,2.44148325830711e-05,0.00070809815279926,2.32848585377011,"UP","IDH2"
"226",7563,2.32835121630077,10.6253151227033,7.06546691962288,1.86885322301964e-10,6.59610161290864e-08,13.531147312208,"UP","IFI30"
"227",7640,2.01657326950782,6.7089370771874,3.02140642283791,0.00316569636710027,0.0298870524298853,-2.16524137925466,"UP","IGFBPL1"
"228",7659,2.1233064805434,6.31040404061114,3.15896284451477,0.00207213463583644,0.0220829742357513,-1.78208311880372,"UP","IGKV1-17"
"229",7691,-3.50452272415426,7.33641420159981,-5.33735653544959,5.54021881568551e-07,3.52811977424572e-05,5.90378133321756,"DOWN","IHH"
"230",7752,2.17930125616346,5.42742046850774,4.22387738736905,5.15321159983164e-05,0.00128208456815883,1.62863214307145,"UP","IL21R"
"231",7787,-4.21387804863237,6.54317169680748,-3.47894272589686,0.00073599564937346,0.0102314787706654,-0.837448400800073,"DOWN","IL6ST"
"232",7958,-2.45007219274539,9.57656893088976,-3.93504836718293,0.00015028724617925,0.00300286625640354,0.630563039981618,"DOWN","IRS1"
"233",7969,2.46782555120454,10.3344101343204,6.40673422445955,4.38053757734646e-09,8.2927558646057e-07,10.5145816084972,"UP","ISG15"
"234",8055,3.42448717263415,7.56634947341232,4.66961706615878,9.02989818076873e-06,0.00032677247867408,3.26375856230507,"UP","IWS1"
"235",8079,-2.359664501425,3.16274546997633,-4.88869739478123,3.69684705086106e-06,0.00016275505916941,4.10628686913096,"DOWN","JAZF1-AS1"
"236",8096,2.36516590525797,9.6961302365567,7.70602597513254,7.93983620959828e-12,6.12367219365462e-09,16.5556708584715,"UP","JPT1"
"237",8111,3.09036957571003,9.05124022665897,4.16923077076376,6.33300599911554e-05,0.0015141046719355,1.4359365303861,"UP","KANK4"
"238",8181,-2.81358603576538,5.32699082643506,-5.60724493030302,1.69785019446929e-07,1.35984740190879e-05,7.02749744928362,"DOWN","KCNH8"
"239",8272,2.29782612066277,10.3102099123627,6.48979887570967,2.96133297438149e-09,6.06857016895514e-07,10.8886645621078,"UP","KDM2A"
"240",8294,-2.39090976268492,4.92386535034813,-4.5834888121544,1.27451529181695e-05,0.00043015407515066,2.93932017759174,"DOWN","KHDC1"
"241",8296,-3.25158359414302,10.7575969224936,-4.05769409961837,9.59570226990713e-05,0.00210116618368608,1.04817131047808,"DOWN","KHDC4"
"242",8316,-3.48021891298283,6.21128260948299,-6.49996149989172,2.82244628972502e-09,5.97344052592794e-07,10.9345671975294,"DOWN","KIAA1210"
"243",8333,2.29483449496177,9.29315081805636,6.38686438720316,4.80923397889047e-09,8.94174003360849e-07,10.4253937031638,"UP","KIF11"
"244",8337,2.22599096559267,8.520388546767,6.3426396539919,5.9176141338733e-09,1.04137167360349e-06,10.227305041482,"UP","KIF14"
"245",8338,2.75554004103832,9.39196218807531,7.23236350976423,8.26907865442616e-11,3.38396927517001e-08,14.3116708158365,"UP","KIF15"
"246",8348,2.41016723970896,9.33749055314813,7.36723998316989,4.26077489178357e-11,2.11253277015479e-08,14.9465452623738,"UP","KIF20A"
"247",8399,2.22848332911892,7.25526817549422,4.88352282043558,3.77665975755417e-06,0.00016487455511804,4.0861087294052,"UP","KISS1R"
"248",8422,-2.7337225259954,7.91462361487282,-6.21875520219242,1.05465533816134e-08,1.60307611400523e-06,9.67556532370003,"DOWN","KLF3-AS1"
"249",8570,2.51961624029266,6.59189169428207,2.99792726695062,0.00339874006657147,0.0315820451344419,-2.22922313210987,"UP","KRT6A"
"250",8628,-2.39590165027053,5.40119482156885,-5.32511724510094,5.84139851172462e-07,3.68609947297435e-05,5.85354277181547,"DOWN","KRTDAP"
"251",8674,2.61958722485233,8.41697909379512,5.94305786871068,3.75049664024742e-08,4.19037236505041e-06,8.46539428570576,"UP","LAMP3"
"252",8675,-2.66366167215159,7.97625697234119,-3.48671829532688,0.00071711346509746,0.0101036338275978,-0.813592126331477,"DOWN","LAMP5"
"253",8688,2.07087048350173,10.0390293469043,4.22724446073225,5.08789078058158e-05,0.00127191161602438,1.64056271654194,"UP","LAPTM5"
"254",8717,-2.59478765099173,5.26147713089452,-4.36687372390647,2.981327583484e-05,0.00083109994107725,2.14110041198159,"DOWN","LCAT"
"255",8732,2.05879069114344,9.63911831724317,2.96062619926961,0.0038017536139215,0.034271739071992,-2.33000967006361,"UP","LCN2"
"256",8764,-2.48030943663907,7.64772054540737,-4.85370979205977,4.27017938972411e-06,0.00018147390941145,3.97011094003734,"DOWN","LEF1-AS1"
"257",8795,-2.09806347292589,5.23905041823386,-3.93697326739525,0.00014924288773308,0.00298543121436476,0.637045002965514,"DOWN","LGALS4"
"258",8808,2.74179139371421,5.37410492539573,3.28660310224419,0.00138240332747898,0.0164969437773194,-1.41406470924534,"UP","LGSN"
"259",8858,2.41659297431252,4.9010203984176,2.88672939054603,0.00473309286359903,0.0399521385454342,-2.52653377881424,"UP","LIN28B"
"260",8896,-2.92312916272593,8.52831243661402,-3.78024260628465,0.00026141678895705,0.00454956316565403,0.116977128342498,"DOWN","LINC00261"
"261",8920,-2.5961070799234,4.30221213171918,-4.4828650308182,1.89719666872603e-05,0.00057759098581214,2.56531315337105,"DOWN","LINC00323"
"262",9047,-2.80855612787944,7.12614565645235,-3.71549200673614,0.00032810929901917,0.0054399267856492,-0.0932471187615231,"DOWN","LINC00665"
"263",9084,-2.007966100072,9.27023724772614,-4.55916891752678,1.4038122333688e-05,0.00046254724600746,2.84842383612345,"DOWN","LINC00865"
"264",9125,-2.0560806057122,4.62084008253631,-3.98374416591512,0.00012589738347507,0.00259830239195735,0.79525543917053,"DOWN","LINC00939"
"265",9192,-2.85503161693602,6.67363392204873,-4.01872690326259,0.00011076332494294,0.00235601172483337,0.914479792546107,"DOWN","LINC01139"
"266",9259,-2.52484521004787,5.15686836309798,-4.55790907541441,1.41084497846115e-05,0.00046413010792219,2.84372379976252,"DOWN","LINC01354"
"267",9703,-2.05480319976595,5.82689245126862,-5.2764854729495,7.20438484183704e-07,4.34852492598303e-05,5.65456471040436,"DOWN","LINC02985"
"268",9741,2.91821808954102,7.77270165645611,5.88627754712561,4.85513759437363e-08,5.12146388752871e-06,8.21936862719609,"UP","LIPG"
"269",9810,2.93264009553837,6.75523321247356,3.38864835035977,0.00099243996421929,0.0128924328227714,-1.11139571442454,"UP","LOC100129034"
"270",9876,-3.25919258716979,5.61044282738105,-6.2501328880703,9.11458436773396e-09,1.43789473389161e-06,9.81486313486728,"DOWN","LOC100505851"
"271",9955,-2.34712556091667,7.1855892196063,-5.35589495286241,5.11273854761523e-07,3.34803985897923e-05,5.97999832586817,"DOWN","LOC101927263"
"272",9986,-2.28522388942879,4.82336585341821,-5.26484147507136,7.57426127909416e-07,4.51938157237412e-05,5.6070760455421,"DOWN","LOC101927668"
"273",10233,-2.89310075291575,6.7822468321355,-6.59780570357551,1.77478110086755e-09,4.2480507637317e-07,11.3779781660334,"DOWN","LOC105371472"
"274",10250,-2.04100357567643,4.51413245367872,-3.70651596130203,0.00033854024453533,0.0055641373734837,-0.122172023613996,"DOWN","LOC105372404"
"275",10268,-2.09494198104638,7.26560148671599,-4.81915565108262,4.92081351832914e-06,0.00020404718852273,3.83621885841909,"DOWN","LOC105373334"
"276",10350,-2.87692545296338,3.89887389879583,-3.5130293116734,0.00065655072413991,0.00940950604231902,-0.732557228653744,"DOWN","LOC105377458"
"277",10409,-2.18188526645511,5.97500526814276,-3.43889406611293,0.00084089717750419,0.0114002882971011,-0.959656831261039,"DOWN","LOC158434"
"278",10430,-2.74258417131941,6.5021578738733,-3.70886329047715,0.00033578245875711,0.00552317055383733,-0.114612998471273,"DOWN","LOC285097"
"279",10480,-2.07286219379261,5.36634143915505,-3.48171977174571,0.00072919873152999,0.010191164017034,-0.828932935239281,"DOWN","LOC441179"
"280",10568,-3.48268495882737,6.20694899672659,-5.76160209272808,8.52418077122489e-08,8.02759732373576e-06,7.68322500392305,"DOWN","LRFN5"
"281",10670,-2.41752551819979,6.43969129137967,-4.84150716418335,4.48977822992002e-06,0.00018964531817414,3.92275955972171,"DOWN","LRRK2"
"282",10671,-2.54604728596899,4.21025734177805,-3.69961993267656,0.00034676698948586,0.00565471870716801,-0.14435799969409,"DOWN","LRRN1"
"283",10720,3.76272680422698,9.13334524068123,3.13594856092706,0.00222640186571843,0.0233564697489776,-1.84716946652608,"UP","LTF"
"284",10757,2.23104451416736,9.55154370172474,6.76021981730946,8.17100079624961e-10,2.18144769975772e-07,12.1196559336279,"UP","LYN"
"285",10759,2.46986823746781,7.55364708921561,3.80899772847827,0.00023613013799608,0.00421351670405358,0.211212504951694,"UP","LYPD1"
"286",10768,-2.45270775554614,7.78514265899452,-4.37240568614112,2.91822206275833e-05,0.00081788770168074,2.16116112176887,"DOWN","LYPLAL1"
"287",10781,2.33849647167435,7.33303491465815,2.87967157307617,0.00483221599174415,0.040509688330145,-2.54508359383576,"UP","LYST"
"288",10788,2.27229700335636,8.70087161659224,3.26795271211229,0.00146762837944551,0.0173253363795767,-1.46857659146525,"UP","LZTFL1"
"289",10848,-2.50971732127451,5.16879931378044,-4.63742971750544,1.02755185019906e-05,0.00036205989388401,3.14205255421243,"DOWN","MAGEL2"
"290",10866,2.36885364898933,9.08564616531609,3.49663627340074,0.00069369081457138,0.00982681464124801,-0.783102010067977,"UP","MAL"
"291",10869,2.86129339531139,8.23135912924189,5.64714519113286,1.42205486753953e-07,1.1797956399061e-05,7.19612038923588,"UP","MALL"
"292",10873,-2.55831548071212,6.8279124532862,-5.94711041205548,3.68187191624352e-08,4.16978707746504e-06,8.48299705320214,"DOWN","MAMDC2"
"293",10954,2.35313257404687,6.87657806991595,2.92252421575343,0.00425851647273405,0.0371977126796199,-2.43186353507575,"UP","MAPK1"
"294",10979,2.43522087597991,10.4067442721954,4.45447645174553,2.12051431978935e-05,0.00063282914193776,2.46079617325132,"UP","MAPRE1"
"295",10997,2.65321404465006,9.05282677903552,5.09556977282147,1.5580044894286e-06,8.15173002207569e-05,4.92355989037916,"UP","MARCKS"
"296",11020,-3.91464747624823,8.74986683049472,-5.64805692551923,1.41629659812852e-07,1.17971841437713e-05,7.19998072760937,"DOWN","MAT2A"
"297",11048,-3.79690986323757,5.83064717686681,-4.13396578656191,7.22771090597619e-05,0.0016930242059173,1.31252602791925,"DOWN","MBLAC2"
"298",11076,2.53640842754911,8.98137628552451,3.23216267451566,0.00164509556761577,0.0187918102578336,-1.57248036359104,"UP","MCFD2"
"299",11081,2.41795410553537,6.96855671063933,5.35285647192241,5.18052308188838e-07,3.38179350022707e-05,5.96749614349056,"UP","MCM10"
"300",11086,2.39820033169133,7.17221601968476,3.72026912326101,0.00032268300215754,0.00538425547830821,-0.0778313967619519,"UP","MCM4"
"301",11109,-2.25516429881222,8.01653189246412,-3.30205294780756,0.00131533318530184,0.0159502248785734,-1.36871785546878,"DOWN","MDC1"
"302",11187,3.47246084683655,11.434253801062,8.34945834995979,3.11552519688548e-13,4.63412119285308e-10,19.6575000550914,"UP","MELK"
"303",11226,-2.31090484293815,10.9043963949453,-5.48531022548687,2.90744020788292e-07,2.06636637846259e-05,6.51610247026762,"DOWN","METTL3"
"304",11242,-2.87046894064511,4.77881931384857,-5.94417782267807,3.73140682281433e-08,4.19037236505041e-06,8.4702583830916,"DOWN","MFAP4"
"305",11265,2.45701083624307,8.48102961700308,3.26705676655733,0.0014718436486245,0.0173554202372348,-1.47118896941926,"UP","MFSD6"
"306",11292,-2.2179600330665,9.63955993362406,-8.85818196649181,2.33274186577723e-14,5.39744629032724e-11,22.1397649518163,"DOWN","MGC70870"
"307",11321,-3.35050536493723,8.60232584570612,-6.48327313781901,3.05405263497522e-09,6.11515308372347e-07,10.8592044135563,"DOWN","MICU3"
"308",11326,-2.03137791725405,5.47086578571991,-3.51858858662138,0.00064438735241571,0.00926067786522076,-0.715374244891803,"DOWN","MIDEAS-AS1"
"309",11331,3.03976546180396,7.88446234848375,3.65584213260525,0.00040358476120377,0.00638319992921774,-0.284464235887883,"UP","MIER1"
"310",11333,2.74932834018739,6.95711340738756,2.8271934470779,0.00563111400968433,0.0452400918740997,-2.68179786917553,"UP","MIER3"
"311",11337,-2.86029081991038,7.08077631665446,-4.08204549489542,8.76877872639213e-05,0.00195606392806506,1.13218925993833,"DOWN","MIGA1"
"312",11351,-2.33538327586721,8.4785860387789,-6.72431548240095,9.70506961742075e-10,2.52622962141462e-07,11.9551082619387,"DOWN","MIOS-DT"
"313",11358,-2.14047225530745,8.57892842159162,-3.81476684282937,0.00023134544007933,0.00415546647380487,0.23018334448018,"DOWN","MIR100HG"
"314",11373,-2.1487017973557,8.83872813125737,-5.56797408280529,2.02027584241766e-07,1.56394885288124e-05,6.8621455547509,"DOWN","MIR29B2CHG"
"315",11399,-2.60613892169772,7.63423296187713,-6.86140514682277,5.02280487509801e-10,1.4942126959863e-07,12.5851082422807,"DOWN","MIR503HG"
"316",11464,-2.28932015382984,6.8096804364693,-3.46021871136222,0.00078340497753602,0.0107467887036957,-0.894723609456637,"DOWN","MME"
"317",11468,2.05088628811729,6.49996943024021,3.30131990334651,0.0013184453632212,0.015971673207515,-1.37087328927583,"UP","MMP1"
"318",11471,3.04370562190416,8.68811483984188,4.93227780636396,3.08666125450485e-06,0.0001404157934906,4.27674826042732,"UP","MMP12"
"319",11478,-2.899262561312,6.24555726176795,-3.06919001464662,0.00273637170745148,0.0271473103553929,-2.03374459446157,"DOWN","MMP2"
"320",11485,-2.8061749248331,7.01113539494577,-4.54436528237061,1.48863498792214e-05,0.0004791241883847,2.79325065529783,"DOWN","MMP26"
"321",11491,2.12432696332366,9.37715276577991,5.19760991793303,1.01017003609619e-06,5.68534617072085e-05,5.33405183031603,"UP","MMP9"
"322",11498,2.70451732023591,7.01034548885586,6.51798286164837,2.59179935340251e-09,5.74166273779297e-07,11.0160375671193,"UP","MND1"
"323",11505,2.03379988536983,10.1894294478951,7.52912648768046,1.91378762474955e-11,1.16703464315297e-08,15.7130185459396,"UP","MOB1A"
"324",11579,2.25820500028136,8.66626258448852,4.11906346255628,7.64119406374479e-05,0.00176408231910667,1.2605988877903,"UP","MPZL1"
"325",11594,-2.07368569950165,7.7228906565371,-5.15270554793356,1.22305958931678e-06,6.68477503620279e-05,5.1528241987094,"DOWN","MRGPRF"
"326",11614,-2.34113223648887,5.87426184430213,-4.86415359026186,4.09055290748576e-06,0.00017492488210446,4.01069606344218,"DOWN","MROH7"
"327",11699,2.39123716100219,5.404341017329,2.96232642968747,0.00378246475196321,0.0341570017323859,-2.32543874424702,"UP","MRTFB"
"328",11707,2.26307450607799,6.33150002868297,5.89824628786306,4.59842831284756e-08,5.00127476354258e-06,8.27113358930364,"UP","MS4A4A"
"329",11715,-2.68712322293984,4.54522432734305,-3.89426691200887,0.00017412462377113,0.00338243578862876,0.49378322133895,"DOWN","MSANTD2-AS1"
"330",11745,-2.90998874317828,7.20465329139278,-3.82208221256794,0.00022541095752161,0.00408881339671605,0.254269697899337,"DOWN","MSX2"
"331",11778,2.76166295451646,6.15001426125427,2.94956180905183,0.00392950869058767,0.0350798920358585,-2.35970140817137,"UP","MTFR2"
"332",11792,-3.93446684355068,6.0417559566792,-4.8997607435267,3.53166926357008e-06,0.00015614327121992,4.14947230328491,"DOWN","MTMR10"
"333",11870,2.41195065645673,7.2513885028275,5.34219346590992,5.42542709831474e-07,3.46561637715663e-05,5.92365320960731,"UP","MYBL2"
"334",11991,4.4493217365633,6.22319966027916,3.9994971354061,0.00011885259512161,0.00248992599679334,0.848849246188489,"UP","NAA16"
"335",12002,-3.04420651855041,3.16978509707401,-3.97617425048621,0.00012942304537839,0.00266314772426844,0.769556345088248,"DOWN","NAALAD2"
"336",12043,-2.02349972543402,6.75812020127611,-5.03533434183352,2.00774955638396e-06,9.97837154227673e-05,4.68349421917207,"DOWN","NAP1L2"
"337",12044,-2.59007115719728,7.09778977873702,-5.46733337937445,3.14585076269176e-07,2.20569684452166e-05,6.44121647391168,"DOWN","NAP1L3"
"338",12101,3.01995437916228,8.2233569493957,6.42086937221018,4.09875244311335e-09,7.83049732801766e-07,10.5780990128669,"UP","NCAPG"
"339",12103,2.26466889874844,7.16589051851861,5.48039213394244,2.97084651152849e-07,2.10249755183871e-05,6.49560203801464,"UP","NCAPH"
"340",12145,2.53182809136352,9.69241422562852,7.41876441053835,3.30432240896054e-11,1.72023024610486e-08,15.1899842645351,"UP","NDC80"
"341",12150,-2.01140865261904,9.12118690368352,-5.51188217395235,2.58712216944349e-07,1.87715094273489e-05,6.6270350995448,"DOWN","NDN"
"342",12151,-2.22370704502578,8.50328170947567,-5.28452171567912,6.95946656473418e-07,4.2499686728453e-05,5.68737420438563,"DOWN","NDNF"
"343",12159,-2.6505006870476,6.81221628067996,-3.23726689934578,0.00161861575518807,0.01861184676203,-1.55771884041536,"DOWN","NDST2"
"344",12215,-2.03488413662409,4.63509801441226,-4.6176020273179,1.11240303558579e-05,0.00038479536234283,3.06735227058993,"DOWN","NEBL-AS1"
"345",12222,2.33173537642623,7.69219666873142,3.34675528777742,0.00113803096400149,0.0143192488183487,-1.23654907126437,"UP","NECTIN2"
"346",12242,2.60714750477267,7.61583764040728,3.61627419403182,0.0004624316981026,0.0071436778051103,-0.409995859701845,"UP","NEK2"
"347",12334,-2.19712337202142,4.42606117348499,-5.31837395301153,6.01411428718144e-07,3.77222638302007e-05,5.82589118671256,"DOWN","NHIP"
"348",12363,-2.39531646257345,6.75715661524292,-3.8080399992869,0.00023693350470612,0.00421693246474044,0.208065242185752,"DOWN","NIPAL2"
"349",12406,-2.17334498535501,4.48780883690718,-3.68945681771416,0.00035923778127741,0.00580936963782145,-0.176997484596219,"DOWN","NLGN1"
"350",12452,-2.16897531418793,7.86156297775738,-7.37636534032767,4.07333867429404e-11,2.06885864764632e-08,14.9896244119171,"DOWN","NMT2"
"351",12495,-2.11047091344992,11.2360753081972,-2.84188842059167,0.00539601472452492,0.043824731132413,-2.643730955853,"DOWN","NORAD"
"352",12543,2.14380743165187,7.25463057943471,3.99310440596872,0.00012166475830946,0.00253608301004639,0.827081731207565,"UP","NPL"
"353",12555,-2.56559015253754,7.53024012727163,-4.23665258277379,4.90956642700599e-05,0.001240738000922,1.67393379748825,"DOWN","NPRL2"
"354",12571,3.13707170787241,9.76935305048099,4.76083989797673,6.24332338653495e-06,0.00024670012561898,3.61161543635,"UP","NQO1"
"355",12588,-2.06269653764008,6.39530834567532,-2.95382564617244,0.00387981495862192,0.0347797101585635,-2.34827030882674,"DOWN","NR2F1-AS1"
"356",12593,-2.85489772930277,7.42867454956037,-6.04945324257103,2.30533233570423e-08,3.0180267265313e-06,8.92941372897808,"DOWN","NR3C2"
"357",12651,-2.1852905530545,7.96951571770976,-3.64644923461957,0.00041687506569017,0.00655170291919405,-0.314358774665906,"DOWN","NSMCE4A"
"358",12671,-2.57516810666276,8.20108811468019,-4.90018602701815,3.525465116926e-06,0.00015614327121992,4.15113358280975,"DOWN","NT5E"
"359",12682,-2.4852704969607,9.73694189945027,-7.93433071588291,2.53258520043846e-12,2.51135972447288e-09,17.6502283188696,"DOWN","NTN4"
"360",12708,-2.15467171426013,6.53334318913291,-5.26841118094265,7.45893893390111e-07,4.47622318039068e-05,5.62162834585343,"DOWN","NUDT11"
"361",12726,-2.04177952986727,7.76302883186833,-6.50550912962961,2.74936508320338e-09,5.92571839997293e-07,10.9596370416256,"DOWN","NUDT6"
"362",12730,2.63030312251751,9.24936048027878,5.97522104900622,3.23869650194944e-08,3.79280240852033e-06,8.60525664501473,"UP","NUF2"
"363",12733,2.5294770977966,7.06916481767049,3.02152297488305,0.0031645772971878,0.0298870524298853,-2.16492272952758,"UP","NUMA1"
"364",12843,-5.14327527558186,5.40051626989549,-6.1628484777843,1.36677642034422e-08,2.03298229837486e-06,9.42814431558418,"DOWN","OGN"
"365",12864,-2.47670441022375,4.5877481682442,-4.76199497768223,6.21405539791218e-06,0.00024601043651354,3.61604749243655,"DOWN","OMD"
"366",13029,-3.00856220150943,9.39630456184286,-7.72063874118945,7.38160838221854e-12,5.91210049812765e-09,16.6255002955767,"DOWN","OSR2"
"367",13045,-2.61816612644534,5.99974503903296,-3.49354886927476,0.00070090369286661,0.00992224235231438,-0.792600679190975,"DOWN","OTUD1"
"368",13088,-2.5798599637994,9.00728609765234,-6.25323665123618,8.98382045030958e-09,1.42820770865891e-06,9.82865865968741,"DOWN","P2RY14"
"369",13101,2.61295742389616,10.6800776424881,3.49746412080071,0.00069176870528056,0.00980625699030799,-0.780553945754225,"UP","P4HB"
"370",13113,-2.730516431888,9.48936802940148,-5.35599430987195,5.11053673308463e-07,3.34803985897923e-05,5.98040720838201,"DOWN","PABPC4L"
"371",13114,-2.47268764469183,3.69072060384042,-4.04418886706592,0.00010085989508354,0.00219467759166115,1.00173112603729,"DOWN","PABPC5"
"372",13134,2.58867780212759,6.74035441858441,3.29338992376806,0.00135255596416654,0.0162793801055798,-1.39416583022832,"UP","PAFAH1B2"
"373",13140,-2.44683052028371,5.71933798578636,-5.28932625220713,6.81694680958267e-07,4.18803971104912e-05,5.70700311572665,"DOWN","PAGE4"
"374",13151,-2.21891572574252,5.50625511998091,-3.18466501841579,0.00191163647288656,0.0209227500155322,-1.70893384121371,"DOWN","PAK3"
"375",13167,-2.14042786571445,9.44230517600473,-3.86445583593772,0.00019378779138762,0.00367526135505994,0.39446450108366,"DOWN","PAMR1"
"376",13180,-2.4137235618051,6.78420107171573,-3.67538363359196,0.00037721043048312,0.00605164098950746,-0.222081236439269,"DOWN","PAPLN"
"377",13245,2.66459520981245,6.13367645841172,3.60654116020295,0.00047810455986591,0.00732652056124269,-0.440713174149647,"UP","PAX6"
"378",13256,2.13730552864249,9.57735074597389,3.96886472904562,0.00013291686030217,0.00271625191259318,0.744775111221188,"UP","PBDC1"
"379",13257,2.68925886341814,8.95305244991373,6.28878292623923,7.61195041727374e-09,1.27831657652668e-06,9.98686632114631,"UP","PBK"
"380",13286,-5.3378083461587,3.33002610776098,-9.07564805141769,7.65799213070897e-15,1.99337535162354e-11,23.2060910595073,"DOWN","PCDH10"
"381",13319,-2.02630996307503,6.78390639267299,-3.21062864793972,0.00176132383224059,0.0196980706136295,-1.63454845428541,"DOWN","PCDHB5"
"382",13338,-3.2550335688624,7.6012028961926,-4.4515731612599,2.1447339364445e-05,0.00063894047914907,2.4501323512547,"DOWN","PCED1A"
"383",13399,2.07000861955858,9.79328370401825,3.74859773974082,0.00029221492855512,0.0049755385709174,0.0138933562665535,"UP","PDCD6"
"384",13401,-2.05906090914116,9.22912666187661,-3.34968558779064,0.00112722873483436,0.0142090866671857,-1.22783544429423,"DOWN","PDCD6P1"
"385",13437,4.5162180626034,8.23858944876614,5.22373927610868,9.03425509085917e-07,5.2113387260956e-05,5.43992333298378,"UP","PDGFC"
"386",13453,2.68312598675722,6.99884483501808,4.97301042480215,2.60566477388229e-06,0.00012303937245198,4.43690485360454,"UP","PDK1"
"387",13456,-3.18048742582464,6.4335706074382,-3.32232343407012,0.00123194978883836,0.0151979398120676,-1.3089622409017,"DOWN","PDK4"
"388",13470,-2.99492061527476,6.94368996087623,-2.98547766432136,0.00352864199490145,0.0323987834664144,-2.26297932149715,"DOWN","PDS5B"
"389",13500,-4.33486298350961,6.00263622482138,-5.20722864344996,9.6951548186851e-07,5.51617223891526e-05,5.37298969924898,"DOWN","PEG3"
"390",13501,-3.26474572272979,6.00845941220537,-6.46197629745241,3.37704328364469e-09,6.6342971074167e-07,10.7631448323163,"DOWN","PEG3-AS1"
