"","genes","probe_id","logFC","logCPM","LR","PValue","sig","change"
"11431","MKRN3","206585_at",0.121939361771859,1.37944444578015,0.0518654390769158,0.819848490890507,"FALSE","NOT"
"11432","MKRN7P","217115_at",-0.469150731222486,-0.149425174180152,0.512968445022403,0.473856654762219,"FALSE","NOT"
"11433","MKS1","218630_at",-0.121179367046533,4.00420702360676,0.0461741893733238,0.829859472399629,"FALSE","NOT"
"11434","MKX","241902_at",1.2379832080228,3.735755673695,1.92031320984613,0.165822136396083,"FALSE","NOT"
"11435","MLANA","206427_s_at",0.283608815550155,-1.26210585492784,0.294780794597977,0.587173047431701,"FALSE","NOT"
"11436","MLC1","213395_at",0.755334755229862,0.668682555915271,1.85748919072459,0.172914863543393,"FALSE","NOT"
"11437","MLEC","200617_at",-0.295184431495626,6.97896676023455,0.228214568164958,0.632850871019721,"FALSE","NOT"
"11438","MLF1","204784_s_at",1.82876072373583,6.23733105705904,7.68428359251077,0.00557037884011232,"TRUE","UP"
"11439","MLF2","200948_at",0.0432540800575597,5.7085772902029,0.00657664710585948,0.935365185613087,"FALSE","NOT"
"11440","MLH1","202520_s_at",-0.143523810750837,6.40005463425049,0.0584833923387418,0.808909259079407,"FALSE","NOT"
"11441","MLH3","217216_x_at",-0.332354063722416,5.07333765325746,0.350961330287291,0.553569448163618,"FALSE","NOT"
"11442","MLIP","235377_at",-0.258297348981467,0.0150300664940843,0.312182756463374,0.576343837380884,"FALSE","NOT"
"11443","MLKL","238025_at",0.0374290812680046,5.15426447643834,0.00536895907362123,0.941588732672706,"FALSE","NOT"
"11444","MLLT1","224993_at",2.67375450367876,3.32419673925916,20.1080896062628,7.31864640725112e-06,"TRUE","UP"
"11445","MLLT10","230122_at",-0.958739858586699,3.57227228988362,3.78339224607608,0.0517636171210027,"FALSE","NOT"
"11446","MLLT10P1","216828_at",1.13125611252354,0.537720227959209,3.2794667753488,0.0701517174994115,"FALSE","NOT"
"11447","MLLT11","211071_s_at",-0.215669041236978,6.32984543029241,0.127762657338153,0.720763165223313,"FALSE","NOT"
"11448","MLLT3","204918_s_at",-0.233245172227284,4.97078334444495,0.118574145429193,0.730586118407343,"FALSE","NOT"
"11449","MLLT6","225628_s_at",1.16897670288925,3.55568935577663,5.45473854261538,0.0195153243223526,"TRUE","NOT"
"11450","MLN","207473_at",0.484289799974596,1.05146121397579,0.885950579705407,0.346577026629535,"FALSE","NOT"
"11451","MLNR","221365_at",-1.36584043660929,-0.307827140945135,4.0692701944578,0.0436701381524126,"TRUE","NOT"
"11452","MLPH","218211_s_at",-0.166005696849379,6.2464955029972,0.101231183854921,0.750357138087409,"FALSE","NOT"
"11453","MLST8","220587_s_at",0.45057240316204,4.69933708375133,0.675378742099405,0.411182594340362,"FALSE","NOT"
"11454","MLX","217910_x_at",0.0165028586388062,5.43641946320935,0.000919891151198726,0.975804104384097,"FALSE","NOT"
"11455","MLXIP","225157_at",-0.194534377714173,4.93529479136585,0.156609360753308,0.692297577150988,"FALSE","NOT"
"11456","MLXIPL","221163_s_at",0.10891231417297,1.67913111459479,0.053326926376986,0.817372108314133,"FALSE","NOT"
"11457","MLYCD","230530_at",-0.522305141751129,2.32895439104858,0.358063979120709,0.549583422813332,"FALSE","NOT"
"11458","MMAA","242750_at",0.00734991122199713,2.10361062250597,0.000159083381561231,0.98993668762617,"FALSE","NOT"
"11459","MMAB","242082_at",-0.332518374672717,3.55723452937493,0.314722933596414,0.574796362364338,"FALSE","NOT"
"11460","MMACHC","211774_s_at",-0.116465080887889,3.10973441325693,0.0396609532851908,0.842144956893924,"FALSE","NOT"
"11461","MMADHC","217883_at",0.331146917815014,9.18896711391095,0.285095541054034,0.593380702675945,"FALSE","NOT"
"11462","MMD","244523_at",1.18523092732617,5.84801895348117,2.27067861622714,0.131842160402012,"FALSE","NOT"
"11463","MMD2","230826_at",-0.353387053745657,1.51101503722708,0.293731923591866,0.587838891403811,"FALSE","NOT"
"11464","MME","203435_s_at",-9.83947978698354e-05,4.8462322451718,3.71301815960123e-08,0.999846254081475,"FALSE","NOT"
"11465","MMEL1","1552930_at",-0.132110209808896,4.49117529201427,0.0650745823184011,0.798648025402029,"FALSE","NOT"
"11466","MMEL1-AS1","1565729_at",-0.104601355823999,1.93474997678308,0.0499649972979199,0.823124192244096,"FALSE","NOT"
"11467","MMGT1","225125_at",0.276743024309536,6.55900580857814,0.193927877452097,0.659667389352602,"FALSE","NOT"
"11468","MMP1","204475_at",0.760930342817983,6.74261380390008,1.40039677334801,0.236657149156399,"FALSE","NOT"
"11469","MMP10","205680_at",0.70397558846635,8.57709858287808,0.679222357252684,0.409854631250166,"FALSE","NOT"
"11470","MMP11","235908_at",-0.557569896492144,-0.364633366248048,1.07781976253935,0.299185802441,"FALSE","NOT"
"11471","MMP12","204580_at",1.49277296747186,8.37439359199525,5.0724032354639,0.0243096585300492,"TRUE","NOT"
"11472","MMP13","205959_at",-1.70855015971737,1.96973254319244,8.88300644822282,0.00287837163942206,"TRUE","NOT"
"11473","MMP14","217279_x_at",-0.0563471443761994,4.91308893213542,0.0111262514232351,0.915994107834558,"FALSE","NOT"
"11474","MMP15","243883_at",-0.719548481266117,0.160733938483688,0.804780109997099,0.369668026993696,"FALSE","NOT"
"11475","MMP16","223614_at",-1.51106893701708,2.22124418213327,2.31528501782514,0.12810781689673,"FALSE","NOT"
"11476","MMP17","206234_s_at",0.0989137654036315,1.66754338869067,0.0372712940788649,0.846913742275896,"FALSE","NOT"
"11477","MMP19","204575_s_at",1.01464638636399,5.63701549574853,4.55948183270829,0.0327369766064034,"TRUE","NOT"
"11478","MMP2","201069_at",-2.13186012803265,6.13759338555676,15.822917093514,6.95549457578904e-05,"TRUE","DOWN"
"11479","MMP20","207599_at",-0.0661508898220323,-1.96398702527232,0.0119297081049197,0.913025456958268,"FALSE","NOT"
"11480","MMP21","1552592_at",-0.328042217174811,0.982960959691372,0.295020734505607,0.587020944450053,"FALSE","NOT"
"11481","MMP24","228016_s_at",0.52348133886247,0.922863883917786,0.662808795841342,0.415570080602277,"FALSE","NOT"
"11482","MMP24OS","78047_s_at",0.161663381469339,5.06307076264096,0.0817864934065256,0.774890851332285,"FALSE","NOT"
"11483","MMP25","207890_s_at",0.122530189069083,1.5114670078751,0.0501992382093368,0.822716946470515,"FALSE","NOT"
"11484","MMP25-AS1","240054_at",-0.334404664980663,1.20709757511514,0.212374099866273,0.644912938734937,"FALSE","NOT"
"11485","MMP26","220541_at",-1.44907104666824,2.72108029559988,8.03724947729175,0.00458250664383791,"TRUE","NOT"
"11486","MMP27","220783_at",-0.151830253942215,1.55700986427196,0.0681147317059858,0.794101767816721,"FALSE","NOT"
"11487","MMP28","239273_s_at",-0.0807798215246762,1.00471522810739,0.032674933624115,0.856554319692024,"FALSE","NOT"
"11488","MMP3","205828_at",0.762965534114201,8.24604845246485,0.876034283784605,0.349290162566215,"FALSE","NOT"
"11489","MMP7","204259_at",0.235745215838956,10.3672832876999,0.110176731560387,0.739943019112084,"FALSE","NOT"
"11490","MMP8","231688_at",1.73093206426713,3.48290767625927,11.148045449831,0.00084120257945257,"TRUE","NOT"
"11491","MMP9","203936_s_at",1.91313469935565,9.52620792842757,12.6859939009539,0.000368404716313978,"TRUE","UP"
"11492","MMRN1","205612_at",-2.39838317507729,3.94709949619503,13.3066352666694,0.000264468533679651,"TRUE","DOWN"
"11493","MMRN2","236262_at",-1.21100896074771,4.28864815838108,4.02993129172149,0.0446997613415732,"TRUE","NOT"
"11494","MMS19","202167_s_at",0.140965944500683,5.692578474255,0.0688179556080684,0.793065673376103,"FALSE","NOT"
"11495","MMUT","202960_s_at",0.593336403167417,6.89043892344964,0.84968614496816,0.356641140988014,"FALSE","NOT"
"11496","MN1","205330_at",-0.573926150483644,3.05337852753138,0.975862014804015,0.323222547756926,"FALSE","NOT"
"11497","MNAT1","203565_s_at",-0.116083822119624,4.99497297827836,0.0359525764854425,0.849613460197088,"FALSE","NOT"
"11498","MND1","223700_at",0.575075347340759,3.60257377246846,0.81528933748951,0.366561062763377,"FALSE","NOT"
"11499","MNDA","204959_at",0.701426983197832,5.27013703130073,1.75610438729684,0.185111162552363,"FALSE","NOT"
"11500","MNS1","219703_at",0.164816779298518,4.52366063482198,0.100886266833715,0.750768660345916,"FALSE","NOT"
"11501","MNT","236749_at",-0.354433528412211,1.26992232862931,0.492211791867481,0.482942330266625,"FALSE","NOT"
"11502","MNX1","214614_at",-0.457321476964746,3.56792899825034,0.66292783132581,0.415528207720085,"FALSE","NOT"
"11503","MNX1-AS1","236967_at",0.0235933997803707,-1.70866361525477,0.00136317788575935,0.970547805056504,"FALSE","NOT"
"11504","MOAP1","212508_at",0.0231781664839949,6.86585556405382,0.00147114429378803,0.969404241607194,"FALSE","NOT"
"11505","MOB1A","214812_s_at",0.835476265847942,6.85110846871532,2.02970141188982,0.154250909519655,"FALSE","NOT"
"11506","MOB1B","225997_at",-0.142823304217888,6.82871449563725,0.064821416269524,0.799031670432931,"FALSE","NOT"
"11507","MOB2","223353_at",-0.240197761561484,4.67469661326224,0.159455224309266,0.689658574386619,"FALSE","NOT"
"11508","MOB3A","235163_at",-1.5510139121168,4.32533166518398,5.65913305353809,0.0173647042882563,"TRUE","NOT"
"11509","MOB3B","229568_at",0.102621237571864,4.55915274520377,0.0221932888157994,0.881574053284637,"FALSE","NOT"
"11510","MOB3C","243052_at",0.177053538772256,1.72007514939646,0.117349977228521,0.731926617210168,"FALSE","NOT"
"11511","MOB4","202919_at",-0.414854401989122,6.18586746773198,0.309323066523064,0.578095876091017,"FALSE","NOT"
"11512","MOBP","242765_at",0.0704907682688912,1.39305254148649,0.01905874031109,0.890198217138149,"FALSE","NOT"
"11513","MOCOS","238576_at",1.15855793557032,4.03592903475352,2.78220512258547,0.0953168501120647,"FALSE","NOT"
"11514","MOCS1","213181_s_at",0.200893326587085,1.13715326469744,0.133598081016128,0.714730211693693,"FALSE","NOT"
"11515","MOCS2","236208_at",-0.0355892302287576,5.1000114358861,0.0040107326101122,0.94950345236244,"FALSE","NOT"
"11516","MOCS2-DT","236076_at",-0.173875672460882,2.00103599921179,0.0738937873710839,0.785749570772995,"FALSE","NOT"
"11517","MOCS3","206141_at",0.0821964697155322,2.22387801127287,0.0269317667920888,0.869645329914602,"FALSE","NOT"
"11518","MOG","214650_x_at",1.14029638465595,1.54244700415743,2.7331174531992,0.0982872613847829,"FALSE","NOT"
"11519","MOGAT1","1553062_at",-1.07115569233523,2.63855443331152,4.38731763148238,0.0362072348240727,"TRUE","NOT"
"11520","MOGAT2","232428_at",-0.00256224644450599,1.84245480215733,2.1234774914447e-05,0.996323264778977,"FALSE","NOT"
"11521","MOGAT3","234850_at",-0.327770658752009,-0.00607163150250508,0.48971521177851,0.484054369446004,"FALSE","NOT"
"11522","MOGS","210627_s_at",0.129180592220628,4.49301149799974,0.0620858085753362,0.803229098479357,"FALSE","NOT"
"11523","MOK","205130_at",-0.167353549437814,3.22573304946621,0.101310536416172,0.750262571419554,"FALSE","NOT"
"11524","MON1A","224500_s_at",-0.258645265271558,3.0861079338094,0.169388956841756,0.680655432910856,"FALSE","NOT"
"11525","MON1B","233557_s_at",0.0258415519109289,3.82093822084496,0.00193651346314283,0.964899753178616,"FALSE","NOT"
"11526","MON2","237332_at",0.852301549642786,3.82809081122398,1.15465891686691,0.282575994609471,"FALSE","NOT"
"11527","MORC1","220850_at",0.381986448497082,0.394459145487595,0.361036094710412,0.547931377391287,"FALSE","NOT"
"11528","MORC2","228449_at",0.0129991872268447,4.46871540956608,0.000581950588989244,0.980753977190381,"FALSE","NOT"
"11529","MORC2-AS1","230566_at",0.186242247967733,2.83068377423239,0.119752521897696,0.729303054599639,"FALSE","NOT"
"11530","MORC3","213000_at",0.128515831516956,6.41234246451657,0.0637008575070581,0.80073940622281,"FALSE","NOT"
"11531","MORC4","219038_at",-0.268961178213402,5.43029650908789,0.174757116080428,0.675918156615444,"FALSE","NOT"
"11532","MORF4L1","224561_s_at",-0.0170921134518896,9.6766736537205,0.000460051767731784,0.982887631857346,"FALSE","NOT"
"11533","MORF4L2","243857_at",0.565221885151361,9.20365959753403,0.754583979824474,0.385028785118722,"FALSE","NOT"
"11534","MORF4L2-AS1","231088_at",-0.126273934857205,1.83365154960896,0.0566398798780217,0.811887807740197,"FALSE","NOT"
"11535","MORN1","222933_at",-0.559938687223551,1.0943417688435,0.842383320883634,0.358716028340298,"FALSE","NOT"
"11536","MORN2","226790_at",0.131424767987332,5.79895602054846,0.056335347326252,0.812384744877501,"FALSE","NOT"
"11537","MORN3","237211_x_at",0.18908472183846,2.35793069560181,0.0874522818199535,0.767441386744891,"FALSE","NOT"
"11538","MORN4","236813_at",0.198738780318202,3.87728821127051,0.147415804841852,0.701017241705759,"FALSE","NOT"
"11539","MORN5","229976_at",-0.824795595664101,2.77234845906299,2.35591777960242,0.124808411978348,"FALSE","NOT"
"11540","MOS","221367_at",-0.226231733891321,1.54204064317649,0.166674608924957,0.683084257746617,"FALSE","NOT"
"11541","MOSMO","244835_at",-1.14952083783422,3.5839617123419,4.91920114460271,0.0265597953417311,"TRUE","NOT"
"11542","MOSPD1","218853_s_at",-0.681125764026763,5.94151534114213,0.976730437101509,0.323007343818167,"FALSE","NOT"
"11543","MOSPD2","64883_at",0.0174660450423942,5.04192079635483,0.000953286877148685,0.975368953054452,"FALSE","NOT"
"11544","MOSPD3","219070_s_at",0.483970742301419,3.09834037869051,0.802270955920772,0.370415257225607,"FALSE","NOT"
"11545","MOV10","233917_s_at",0.139140121309834,4.57687883894117,0.0868268941980546,0.768250538939034,"FALSE","NOT"
"11546","MOV10L1","239257_at",-0.242251020380391,0.15917166953701,0.125434225775081,0.723213773323253,"FALSE","NOT"
"11547","MOXD1","243697_at",-1.65785312581467,6.21743168338913,2.28755073764052,0.130415579628397,"FALSE","NOT"
"11548","MPC1","240362_at",3.09238233668475,4.4164329749832,7.1593731978689,0.00745732515407435,"TRUE","UP"
"11549","MPC2","227669_at",-0.0759422011643648,4.14747177010809,0.0162649089291946,0.898517802709346,"FALSE","NOT"
"11550","MPDU1","209208_at",0.184908468397808,4.2105193027523,0.136635789971642,0.711648666198087,"FALSE","NOT"
"11551","MPDZ","213306_at",-0.411329372380803,5.07214234900408,0.480028560690528,0.488409380089203,"FALSE","NOT"
"11552","MPEG1","226841_at",0.213548455083593,4.95154421136405,0.140558831348738,0.707726089193698,"FALSE","NOT"
"11553","MPG","203686_at",-0.0630591906896542,5.68747716319427,0.0107895899249471,0.917270173034656,"FALSE","NOT"
"11554","MPHOSPH10","212885_at",-0.184100106380503,6.06124562372352,0.104573086814717,0.74640927447214,"FALSE","NOT"
"11555","MPHOSPH6","203740_at",0.594517118848482,6.21912177457615,0.441866093351337,0.506223144076181,"FALSE","NOT"
"11556","MPHOSPH8","240942_at",2.61912445249431,4.52962122331347,10.1587161999842,0.00143620597646576,"TRUE","UP"
"11557","MPHOSPH9","237158_s_at",-0.0123638658347902,3.91352914609606,0.000821659179536027,0.977132091447155,"FALSE","NOT"
"11558","MPI","230524_at",0.0788215764386201,3.80854710677224,0.0166541970754679,0.897317182202833,"FALSE","NOT"
"11559","MPIG6B","221342_at",-0.721985702204649,0.747520992657091,1.3980126079045,0.237056608415682,"FALSE","NOT"
"11560","MPL","216825_s_at",-0.117640659662674,-1.32334713626672,0.0417195382241982,0.838155317598552,"FALSE","NOT"
"11561","MPLKIP","225419_at",0.0931559089533516,7.18198893143252,0.0266237483553624,0.870386276306467,"FALSE","NOT"
"11562","MPND","233651_s_at",0.162307074454823,3.98166166664421,0.0874351477063369,0.767463513577372,"FALSE","NOT"
"11563","MPO","203949_at",0.125586582326644,1.54507039772943,0.0668160446783572,0.79603031112735,"FALSE","NOT"
"11564","MPP1","202974_at",0.691263604480337,5.25474966263564,1.62576003185127,0.202290500141924,"FALSE","NOT"
"11565","MPP2","213270_at",0.195225754268257,2.53369025266031,0.155578719961206,0.693260140896558,"FALSE","NOT"
"11566","MPP3","206186_at",-0.249932853313182,2.3911640691816,0.159777254681543,0.689361675753545,"FALSE","NOT"
"11567","MPP4","1555099_at",0.113474740097192,0.972940795567094,0.036095302838548,0.849318817045856,"FALSE","NOT"
"11568","MPP7","238778_at",-0.0334964174201407,1.83470788046644,0.00333684768329978,0.953935455872076,"FALSE","NOT"
"11569","MPPE1","213727_x_at",-0.024041926275841,5.18263039780459,0.00173163127275844,0.96680731025815,"FALSE","NOT"
"11570","MPPED1","241398_at",-0.590052107579499,0.355877773965393,0.590090556011027,0.442384103407639,"FALSE","NOT"
"11571","MPPED2","215692_s_at",0.126087377012748,4.90744879329942,0.0300397319321064,0.862400108997476,"FALSE","NOT"
"11572","MPRIP","238328_at",-1.08236315556587,3.67536281932228,4.47196266749324,0.0344553917434662,"TRUE","NOT"
"11573","MPRIP-AS1","1570588_at",0.580652891319805,2.59353079614159,1.12039946987557,0.289832454014241,"FALSE","NOT"
"11574","MPST","203524_s_at",-0.178719563344952,5.22861701980286,0.0955781710022663,0.757201953626952,"FALSE","NOT"
"11575","MPV17","203466_at",0.156501162163482,5.14331190350154,0.0832547341096479,0.772934208664831,"FALSE","NOT"
"11576","MPV17L","1559167_x_at",0.330477000740199,3.58716947605142,0.406696436664706,0.523651044033478,"FALSE","NOT"
"11577","MPV17L2","223473_at",0.0164745483538883,3.64954056231227,0.00101324860202112,0.974606373257249,"FALSE","NOT"
"11578","MPZ","210280_at",0.194434987745062,1.7402766886926,0.0994613227300691,0.752477027870312,"FALSE","NOT"
"11579","MPZL1","231621_at",-0.0939418740288439,4.91042533064963,0.0369368871114517,0.847593600830653,"FALSE","NOT"
"11580","MPZL2","230518_at",-0.519327313616792,6.07424075948831,1.09617084195179,0.295107982823033,"FALSE","NOT"
"11581","MPZL3","227747_at",0.220535421578419,4.1629237163105,0.174968188837802,0.675733645387861,"FALSE","NOT"
"11582","MR1","235352_at",0.529135133643589,4.23406718541215,0.610671982835271,0.434534908876001,"FALSE","NOT"
"11583","MRAP","1555741_at",0.634578327830866,1.8852990366073,1.21599769711769,0.270147538032018,"FALSE","NOT"
"11584","MRAP-AS1","1560617_at",0.0558817154778925,0.148804609197999,0.00861132568400169,0.926064652562408,"FALSE","NOT"
"11585","MRAP2","227226_at",-1.49135562968178,4.28041493850982,6.22830848246532,0.0125723777098884,"TRUE","NOT"
"11586","MRAS","225185_at",0.0491364937143594,5.26864539327312,0.00751008314757851,0.930941187162942,"FALSE","NOT"
"11587","MRC1","204438_at",0.612954459686675,5.588574625167,0.945924414259366,0.330758876784161,"FALSE","NOT"
"11588","MRC2","37408_at",-1.02387707122769,7.06299239305736,1.71711086053929,0.190065365804501,"FALSE","NOT"
"11589","MRE11","242456_at",1.07869322593457,4.01999522236482,3.53176765918001,0.0602035718738118,"FALSE","NOT"
"11590","MREG","232682_at",0.232977291616994,4.04757445126083,0.136727478733661,0.711556262136674,"FALSE","NOT"
"11591","MRFAP1","226091_s_at",-0.218401405839233,10.3351775217766,0.116865659853829,0.732459114965432,"FALSE","NOT"
"11592","MRFAP1L1","212199_at",-0.416868158126754,7.61309551439597,0.403936146255546,0.525063436302439,"FALSE","NOT"
"11593","MRGBP","218586_at",0.262650726540622,4.85437255774364,0.26854434440391,0.60430991389569,"FALSE","NOT"
"11594","MRGPRF","227727_at",-2.53334988535774,6.26253087924166,7.49423872235404,0.00618966915679591,"TRUE","DOWN"
"11595","MRGPRF-AS1","1560496_at",-0.424009017001,1.73814078165407,0.363957639568907,0.546316437230873,"FALSE","NOT"
"11596","MRGPRG-AS1","1564439_a_at",0.0333264326503846,1.69511473575572,0.00377947880547325,0.950978960113162,"FALSE","NOT"
"11597","MRGPRX1","1553401_at",0.113861111254873,0.561070271173335,0.0369129416303764,0.847642404867529,"FALSE","NOT"
"11598","MRGPRX2","1553889_at",0.65882776730854,-1.29393428274813,1.1140213402275,0.29120946600367,"FALSE","NOT"
"11599","MRGPRX3","1553293_at",0.186354990416456,-1.69909803328994,0.0916189463101563,0.762129002158539,"FALSE","NOT"
"11600","MRGPRX4","1553504_at",0.436224300062048,0.656240850139202,0.252001713518355,0.615669122945179,"FALSE","NOT"
"11601","MRI1","228077_at",0.824240411358005,6.65226855722612,1.15174507571692,0.283184141940647,"FALSE","NOT"
"11602","MRLN","231051_at",0.172327977594986,2.66298359710145,0.148897087540071,0.699591576741194,"FALSE","NOT"
"11603","MRM1","219967_at",0.135758887959952,2.37840866745257,0.052798134069385,0.818263934524401,"FALSE","NOT"
"11604","MRM2","222130_s_at",0.0178997089701316,4.85887351184068,0.00106722467313602,0.973939019741591,"FALSE","NOT"
"11605","MRM3","218993_at",-0.0189431700187168,5.13541026031204,0.000981459452193079,0.975007758620685,"FALSE","NOT"
"11606","MRNIP","220341_s_at",-0.338819821878056,4.7655474254615,0.299526086283528,0.58417967471323,"FALSE","NOT"
"11607","MRNIP-DT","1559535_s_at",-0.21868934073316,3.08446856788904,0.105154134480912,0.745730009801511,"FALSE","NOT"
"11608","MRO","231358_at",1.0514571985869,1.49157332041077,2.32265016955863,0.127502632665403,"FALSE","NOT"
"11609","MROCKI","1557359_at",-1.28415805429593,1.330017334194,3.74626894002308,0.0529255265669047,"FALSE","NOT"
"11610","MROH1","232498_at",-0.740300327595636,0.969821508444559,1.45892386616496,0.227101422521551,"FALSE","NOT"
"11611","MROH2A","1556168_s_at",-0.0250615468682786,1.01243005297376,0.00249792290968642,0.960138943851187,"FALSE","NOT"
"11612","MROH2B","240412_s_at",0.147101038457524,1.61838827887236,0.0825445221539649,0.773878316020863,"FALSE","NOT"
"11613","MROH6","227672_at",0.29895924006025,3.93733707551018,0.386686387530105,0.534046340070875,"FALSE","NOT"
"11614","MROH7","214147_at",0.828569621608985,0.92785687961896,2.91135969738835,0.0879576909249839,"FALSE","NOT"
"11615","MROH8","236618_at",-0.542370603928005,0.190132643253421,0.781776486595705,0.376598377139615,"FALSE","NOT"
"11616","MROH9","221182_at",-0.890171799020949,-1.8678539476481,1.86927079609388,0.171558619500915,"FALSE","NOT"
"11617","MRPL1","223154_at",-0.038328947318047,6.48609284060118,0.00367674950211949,0.95164893818638,"FALSE","NOT"
"11618","MRPL10","224671_at",0.188599073833685,6.09504908910299,0.102989287784084,0.748271440560961,"FALSE","NOT"
"11619","MRPL11","219162_s_at",0.292261260067967,6.07084805012371,0.222425689131541,0.637197848165408,"FALSE","NOT"
"11620","MRPL12","229165_at",1.39927451772026,5.49712163612293,4.9763139667668,0.0256966774708987,"TRUE","NOT"
"11621","MRPL13","218049_s_at",0.3602316008192,6.52559891736202,0.314936570132062,0.574666589674987,"FALSE","NOT"
"11622","MRPL14","225201_s_at",0.384586049373521,6.76496577831913,0.420029257661966,0.516922445622523,"FALSE","NOT"
"11623","MRPL15","218027_at",0.379836666956425,7.34973805211982,0.393949670145389,0.530230559598424,"FALSE","NOT"
"11624","MRPL16","217980_s_at",-0.0942769230269767,6.31053312353699,0.0270420245456506,0.869381160312984,"FALSE","NOT"
"11625","MRPL17","222216_s_at",0.278257408893634,6.72174019827417,0.277853177398754,0.598111784972393,"FALSE","NOT"
"11626","MRPL18","217907_at",0.175806265400659,7.67528636281082,0.0983764965231018,0.753786669135645,"FALSE","NOT"
"11627","MRPL19","238448_at",-0.305829470270747,3.6108163358007,0.435576170613587,0.509265414399775,"FALSE","NOT"
"11628","MRPL2","229884_s_at",-0.0587494371351368,4.28714070514289,0.0106527252255733,0.917794684314037,"FALSE","NOT"
"11629","MRPL20","220527_at",1.13729543221,7.86533371846184,1.82651661028788,0.176539540792553,"FALSE","NOT"
"11630","MRPL20-AS1","225934_at",0.377690828801613,3.2587086966264,0.363266901536452,0.546697456405034,"FALSE","NOT"
"11631","MRPL21","225315_at",0.297987982898883,6.24143358355301,0.252290025923458,0.615467195799354,"FALSE","NOT"
"11632","MRPL22","218339_at",-0.108107070677897,6.44755627451513,0.0353558189822536,0.850852012362853,"FALSE","NOT"
"11633","MRPL23","213897_s_at",-0.749328349044542,5.89007810393043,1.38851900739394,0.238655363085662,"FALSE","NOT"
"11634","MRPL24","218270_at",0.0743014316104184,6.00874406154441,0.0198660980062755,0.887911696646806,"FALSE","NOT"
"11635","MRPL27","224330_s_at",0.198088238654472,6.90141664990034,0.108324811488529,0.7420594336886,"FALSE","NOT"
"11636","MRPL28","204599_s_at",-0.0155793005725925,5.87779614610061,0.000737438475226782,0.978335454473865,"FALSE","NOT"
"11637","MRPL3","208787_at",0.181285099922259,8.67501702966526,0.116337037211451,0.733041734016089,"FALSE","NOT"
"11638","MRPL30","243887_at",0.0448734341942157,5.24670412963332,0.0066774637605107,0.934872753740718,"FALSE","NOT"
"11639","MRPL32","225260_s_at",-0.252875439275673,7.8594274700616,0.169322820027332,0.680714341419239,"FALSE","NOT"
"11640","MRPL33","203781_at",0.320934541786493,7.59861647945453,0.314754091108796,0.574777432247311,"FALSE","NOT"
"11641","MRPL34","221692_s_at",0.157564412142153,6.06368321271262,0.0674172203330876,0.795135104436603,"FALSE","NOT"
"11642","MRPL35","225255_at",-0.408529238320108,4.86511316431743,0.519340319223509,0.471123218741822,"FALSE","NOT"
"11643","MRPL36","224331_s_at",0.322488966796858,7.4424002844177,0.284394363601677,0.593835354052412,"FALSE","NOT"
"11644","MRPL37","222993_at",0.585510998158676,5.93407368251001,0.997389208897232,0.317943068619852,"FALSE","NOT"
"11645","MRPL38","230726_at",0.642918912564548,4.32394680739743,1.54621557087967,0.213694995820592,"FALSE","NOT"
"11646","MRPL39","236910_at",-1.03326383629456,3.59851197089401,4.50608463681498,0.0337744695262899,"TRUE","NOT"
"11647","MRPL4","223743_s_at",0.418081329213226,4.49522008558202,0.494352033787162,0.481992358080327,"FALSE","NOT"
"11648","MRPL40","203152_at",0.00118614289682465,6.7476350760252,4.25020058969494e-06,0.998355081187843,"FALSE","NOT"
"11649","MRPL41","230034_x_at",0.832291351464666,3.63969123998328,0.931195810855115,0.334552387046528,"FALSE","NOT"
"11650","MRPL42","242289_at",0.520394027101648,5.95475609888092,0.970170364193748,0.324637694239821,"FALSE","NOT"
"11651","MRPL43","230027_s_at",-0.0401831867888752,6.50385271981119,0.00553073256759617,0.940716858310085,"FALSE","NOT"
"11652","MRPL44","222555_s_at",0.498480034446248,4.86322595176427,0.712649935415048,0.398565498747247,"FALSE","NOT"
"11653","MRPL45","224479_s_at",0.129033672540487,5.37723031293861,0.0430128161637597,0.83570114213163,"FALSE","NOT"
"11654","MRPL45P2","237182_at",0.0723501619363672,0.0664487340903168,0.0228173699237431,0.879932964640575,"FALSE","NOT"
"11655","MRPL46","219244_s_at",-0.0820809211641267,5.36732074398513,0.0178173949354719,0.893812345097888,"FALSE","NOT"
"11656","MRPL47","223481_s_at",0.340875122058953,7.725365156275,0.455285286846276,0.499835683479839,"FALSE","NOT"
"11657","MRPL48","218281_at",0.411485828104053,5.80344010061108,0.444379345435416,0.505016270366776,"FALSE","NOT"
"11658","MRPL49","201717_at",0.145237403212995,6.50308483874216,0.064669186569704,0.799262741804982,"FALSE","NOT"
"11659","MRPL50","243219_x_at",-0.16253362734396,5.01061768003734,0.100547026794672,0.751174165486446,"FALSE","NOT"
"11660","MRPL51","224334_s_at",0.364682978603818,7.40253315461517,0.146019894222945,0.70236828162614,"FALSE","NOT"
"11661","MRPL52","226241_s_at",1.10082927973785,4.94761380296833,1.85855641664543,0.172791502963992,"FALSE","NOT"
"11662","MRPL54","225797_at",-0.0381448103309935,6.62590890366111,0.00367435733340926,0.95166465058076,"FALSE","NOT"
"11663","MRPL55","227024_s_at",-0.727309165763193,4.51207282154133,1.28284254146035,0.257371181098633,"FALSE","NOT"
"11664","MRPL57","224535_s_at",-0.769755067609772,8.16097976466184,1.05925540710155,0.303385070755357,"FALSE","NOT"
